,Date,Location,WindSpeed9am
86070,2014-05-23,Brisbane,0.0
86071,2014-05-24,Brisbane,2.0
86072,2014-05-25,Brisbane,4.0
86073,2014-05-26,Brisbane,6.0
86074,2014-05-27,Brisbane,6.0
86075,2014-05-28,Brisbane,0.0
86076,2014-05-29,Brisbane,4.0
86077,2014-05-30,Brisbane,4.0
86078,2014-05-31,Brisbane,6.0
86079,2014-06-01,Brisbane,6.0
86080,2014-06-02,Brisbane,6.0
86081,2014-06-03,Brisbane,6.0
86082,2014-06-04,Brisbane,4.0
86083,2014-06-05,Brisbane,6.0
86084,2014-06-06,Brisbane,6.0
86085,2014-06-07,Brisbane,7.0
86086,2014-06-08,Brisbane,7.0
86087,2014-06-09,Brisbane,9.0
86088,2014-06-10,Brisbane,6.0
86089,2014-06-11,Brisbane,7.0
86090,2014-06-12,Brisbane,6.0
86091,2014-06-13,Brisbane,6.0
86092,2014-06-14,Brisbane,2.0
86093,2014-06-15,Brisbane,6.0
86094,2014-06-16,Brisbane,9.0
86095,2014-06-17,Brisbane,6.0
86096,2014-06-18,Brisbane,4.0
86097,2014-06-19,Brisbane,6.0
86098,2014-06-20,Brisbane,4.0
86099,2014-06-21,Brisbane,4.0
86100,2014-06-22,Brisbane,4.0
86101,2014-06-23,Brisbane,6.0
86102,2014-06-24,Brisbane,11.0
86103,2014-06-25,Brisbane,9.0
86104,2014-06-26,Brisbane,6.0
86105,2014-06-27,Brisbane,4.0
86106,2014-06-28,Brisbane,0.0
86107,2014-06-29,Brisbane,9.0
86108,2014-06-30,Brisbane,6.0
86109,2014-07-01,Brisbane,7.0
86110,2014-07-02,Brisbane,6.0
86111,2014-07-03,Brisbane,4.0
86112,2014-07-04,Brisbane,6.0
86113,2014-07-05,Brisbane,4.0
86114,2014-07-06,Brisbane,7.0
86115,2014-07-07,Brisbane,11.0
86116,2014-07-08,Brisbane,6.0
86117,2014-07-09,Brisbane,0.0
86118,2014-07-10,Brisbane,17.0
86119,2014-07-11,Brisbane,9.0
86120,2014-07-12,Brisbane,4.0
86121,2014-07-13,Brisbane,7.0
86122,2014-07-14,Brisbane,9.0
86123,2014-07-15,Brisbane,2.0
86124,2014-07-16,Brisbane,2.0
86125,2014-07-17,Brisbane,0.0
86126,2014-07-18,Brisbane,15.0
86127,2014-07-19,Brisbane,11.0
86128,2014-07-20,Brisbane,6.0
86129,2014-07-21,Brisbane,6.0
86130,2014-07-22,Brisbane,6.0
86131,2014-07-23,Brisbane,7.0
86132,2014-07-24,Brisbane,4.0
86133,2014-07-25,Brisbane,4.0
86134,2014-07-26,Brisbane,4.0
86135,2014-07-27,Brisbane,6.0
86136,2014-07-28,Brisbane,4.0
86137,2014-07-29,Brisbane,4.0
86138,2014-07-30,Brisbane,4.0
86139,2014-07-31,Brisbane,0.0
86140,2014-08-01,Brisbane,0.0
86141,2014-08-02,Brisbane,11.0
86142,2014-08-03,Brisbane,6.0
86143,2014-08-04,Brisbane,6.0
86144,2014-08-05,Brisbane,6.0
86145,2014-08-06,Brisbane,4.0
86146,2014-08-07,Brisbane,4.0
86147,2014-08-08,Brisbane,7.0
86148,2014-08-09,Brisbane,6.0
86149,2014-08-10,Brisbane,6.0
86150,2014-08-11,Brisbane,6.0
86151,2014-08-12,Brisbane,4.0
86152,2014-08-13,Brisbane,7.0
86153,2014-08-14,Brisbane,7.0
86154,2014-08-15,Brisbane,4.0
86155,2014-08-16,Brisbane,2.0
86156,2014-08-17,Brisbane,7.0
86157,2014-08-18,Brisbane,20.0
86158,2014-08-19,Brisbane,15.0
86159,2014-08-20,Brisbane,7.0
86160,2014-08-21,Brisbane,7.0
86161,2014-08-22,Brisbane,6.0
86162,2014-08-23,Brisbane,7.0
86163,2014-08-24,Brisbane,7.0
86164,2014-08-25,Brisbane,9.0
86165,2014-08-26,Brisbane,6.0
86166,2014-08-27,Brisbane,9.0
86167,2014-08-28,Brisbane,13.0
86168,2014-08-29,Brisbane,7.0
86169,2014-08-30,Brisbane,7.0
86170,2014-08-31,Brisbane,6.0
86171,2014-09-01,Brisbane,4.0
86172,2014-09-02,Brisbane,4.0
86173,2014-09-03,Brisbane,15.0
86174,2014-09-04,Brisbane,6.0
86175,2014-09-05,Brisbane,6.0
86176,2014-09-06,Brisbane,9.0
86177,2014-09-07,Brisbane,11.0
86178,2014-09-08,Brisbane,7.0
86179,2014-09-09,Brisbane,4.0
86180,2014-09-10,Brisbane,6.0
86181,2014-09-11,Brisbane,6.0
86182,2014-09-12,Brisbane,6.0
86183,2014-09-13,Brisbane,7.0
86184,2014-09-14,Brisbane,6.0
86185,2014-09-15,Brisbane,6.0
86186,2014-09-16,Brisbane,6.0
86187,2014-09-17,Brisbane,6.0
86188,2014-09-18,Brisbane,7.0
86189,2014-09-19,Brisbane,4.0
86190,2014-09-20,Brisbane,6.0
86191,2014-09-21,Brisbane,9.0
86192,2014-09-22,Brisbane,9.0
86193,2014-09-23,Brisbane,11.0
86194,2014-09-24,Brisbane,6.0
86195,2014-09-25,Brisbane,9.0
86196,2014-09-26,Brisbane,9.0
86197,2014-09-27,Brisbane,6.0
86198,2014-09-28,Brisbane,11.0
86199,2014-09-29,Brisbane,2.0
86200,2014-09-30,Brisbane,4.0
86201,2014-10-01,Brisbane,6.0
86202,2014-10-02,Brisbane,7.0
86203,2014-10-03,Brisbane,4.0
86204,2014-10-04,Brisbane,7.0
86205,2014-10-05,Brisbane,4.0
86206,2014-10-06,Brisbane,2.0
86207,2014-10-07,Brisbane,9.0
86208,2014-10-08,Brisbane,4.0
86209,2014-10-09,Brisbane,11.0
86210,2014-10-10,Brisbane,6.0
86211,2014-10-11,Brisbane,2.0
86212,2014-10-12,Brisbane,6.0
86213,2014-10-13,Brisbane,7.0
86214,2014-10-14,Brisbane,13.0
86215,2014-10-15,Brisbane,13.0
86216,2014-10-16,Brisbane,7.0
86217,2014-10-17,Brisbane,7.0
86218,2014-10-18,Brisbane,9.0
86219,2014-10-19,Brisbane,6.0
86220,2014-10-20,Brisbane,4.0
86221,2014-10-21,Brisbane,17.0
86222,2014-10-22,Brisbane,9.0
86223,2014-10-23,Brisbane,4.0
86224,2014-10-24,Brisbane,6.0
86225,2014-10-25,Brisbane,6.0
86226,2014-10-26,Brisbane,6.0
86227,2014-10-27,Brisbane,6.0
86228,2014-10-28,Brisbane,7.0
86229,2014-10-29,Brisbane,7.0
86230,2014-10-30,Brisbane,6.0
86231,2014-10-31,Brisbane,6.0
86232,2014-11-01,Brisbane,7.0
86233,2014-11-02,Brisbane,6.0
86234,2014-11-03,Brisbane,11.0
86235,2014-11-04,Brisbane,6.0
86236,2014-11-05,Brisbane,6.0
86237,2014-11-06,Brisbane,4.0
86238,2014-11-07,Brisbane,2.0
86239,2014-11-08,Brisbane,7.0
86240,2014-11-09,Brisbane,7.0
86241,2014-11-10,Brisbane,7.0
86242,2014-11-11,Brisbane,6.0
86243,2014-11-12,Brisbane,7.0
86244,2014-11-13,Brisbane,4.0
86245,2014-11-14,Brisbane,7.0
86246,2014-11-15,Brisbane,6.0
86247,2014-11-16,Brisbane,6.0
86248,2014-11-17,Brisbane,11.0
86249,2014-11-18,Brisbane,4.0
86250,2014-11-19,Brisbane,11.0
86251,2014-11-20,Brisbane,7.0
86252,2014-11-21,Brisbane,7.0
86253,2014-11-22,Brisbane,4.0
86254,2014-11-23,Brisbane,6.0
86255,2014-11-24,Brisbane,9.0
86256,2014-11-25,Brisbane,7.0
86257,2014-11-26,Brisbane,7.0
86258,2014-11-27,Brisbane,6.0
86259,2014-11-28,Brisbane,7.0
86260,2014-11-29,Brisbane,11.0
86261,2014-11-30,Brisbane,4.0
86262,2014-12-01,Brisbane,7.0
86263,2014-12-02,Brisbane,9.0
86264,2014-12-03,Brisbane,2.0
86265,2014-12-04,Brisbane,9.0
86266,2014-12-05,Brisbane,6.0
86267,2014-12-06,Brisbane,0.0
86268,2014-12-07,Brisbane,7.0
86269,2014-12-08,Brisbane,6.0
86270,2014-12-09,Brisbane,6.0
86271,2014-12-10,Brisbane,0.0
86272,2014-12-11,Brisbane,7.0
86273,2014-12-12,Brisbane,6.0
86274,2014-12-13,Brisbane,11.0
86275,2014-12-14,Brisbane,9.0
86276,2014-12-15,Brisbane,6.0
86277,2014-12-16,Brisbane,7.0
86278,2014-12-17,Brisbane,2.0
86279,2014-12-18,Brisbane,7.0
86280,2014-12-19,Brisbane,7.0
86281,2014-12-20,Brisbane,11.0
86282,2014-12-21,Brisbane,6.0
86283,2014-12-22,Brisbane,9.0
86284,2014-12-23,Brisbane,6.0
86285,2014-12-24,Brisbane,4.0
86286,2014-12-25,Brisbane,4.0
86287,2014-12-26,Brisbane,6.0
86288,2014-12-27,Brisbane,2.0
86289,2014-12-28,Brisbane,2.0
86290,2014-12-29,Brisbane,0.0
86291,2014-12-30,Brisbane,4.0
86292,2014-12-31,Brisbane,4.0
86293,2015-01-01,Brisbane,6.0
86294,2015-01-02,Brisbane,9.0
86295,2015-01-03,Brisbane,6.0
86296,2015-01-04,Brisbane,9.0
86297,2015-01-05,Brisbane,6.0
86298,2015-01-06,Brisbane,15.0
86299,2015-01-07,Brisbane,15.0
86300,2015-01-08,Brisbane,11.0
86301,2015-01-09,Brisbane,4.0
86302,2015-01-10,Brisbane,11.0
86303,2015-01-11,Brisbane,4.0
86304,2015-01-12,Brisbane,4.0
86305,2015-01-13,Brisbane,7.0
86306,2015-01-14,Brisbane,6.0
86307,2015-01-15,Brisbane,11.0
86308,2015-01-16,Brisbane,4.0
86309,2015-01-17,Brisbane,6.0
86310,2015-01-18,Brisbane,6.0
86311,2015-01-19,Brisbane,13.0
86312,2015-01-20,Brisbane,13.0
86313,2015-01-21,Brisbane,6.0
86314,2015-01-22,Brisbane,7.0
86315,2015-01-23,Brisbane,0.0
86316,2015-01-24,Brisbane,7.0
86317,2015-01-25,Brisbane,4.0
86318,2015-01-26,Brisbane,4.0
86319,2015-01-27,Brisbane,9.0
86320,2015-01-28,Brisbane,7.0
86321,2015-01-29,Brisbane,7.0
86322,2015-01-30,Brisbane,4.0
86323,2015-01-31,Brisbane,6.0
86324,2015-02-01,Brisbane,4.0
86325,2015-02-02,Brisbane,9.0
86326,2015-02-03,Brisbane,6.0
86327,2015-02-04,Brisbane,7.0
86328,2015-02-05,Brisbane,15.0
86329,2015-02-06,Brisbane,17.0
86330,2015-02-07,Brisbane,11.0
86331,2015-02-08,Brisbane,4.0
86332,2015-02-09,Brisbane,9.0
86333,2015-02-10,Brisbane,7.0
86334,2015-02-11,Brisbane,9.0
86335,2015-02-12,Brisbane,7.0
86336,2015-02-13,Brisbane,11.0
86337,2015-02-14,Brisbane,9.0
86338,2015-02-15,Brisbane,4.0
86339,2015-02-16,Brisbane,7.0
86340,2015-02-17,Brisbane,11.0
86341,2015-02-18,Brisbane,15.0
86342,2015-02-19,Brisbane,13.0
86343,2015-02-20,Brisbane,2.0
86344,2015-02-21,Brisbane,6.0
86345,2015-02-22,Brisbane,11.0
86346,2015-02-23,Brisbane,9.0
86347,2015-02-24,Brisbane,11.0
86348,2015-02-25,Brisbane,7.0
86349,2015-02-26,Brisbane,6.0
86350,2015-02-27,Brisbane,6.0
86351,2015-02-28,Brisbane,4.0
86352,2015-03-01,Brisbane,6.0
86353,2015-03-02,Brisbane,7.0
86354,2015-03-03,Brisbane,7.0
86355,2015-03-04,Brisbane,4.0
86356,2015-03-05,Brisbane,0.0
86357,2015-03-06,Brisbane,9.0
86358,2015-03-07,Brisbane,6.0
86359,2015-03-08,Brisbane,4.0
86360,2015-03-09,Brisbane,6.0
86361,2015-03-10,Brisbane,9.0
86362,2015-03-11,Brisbane,9.0
86363,2015-03-12,Brisbane,7.0
86364,2015-03-13,Brisbane,9.0
86365,2015-03-14,Brisbane,9.0
86366,2015-03-15,Brisbane,7.0
86367,2015-03-16,Brisbane,9.0
86368,2015-03-17,Brisbane,2.0
86369,2015-03-18,Brisbane,11.0
86370,2015-03-19,Brisbane,6.0
86371,2015-03-20,Brisbane,4.0
86372,2015-03-21,Brisbane,4.0
86373,2015-03-22,Brisbane,4.0
86374,2015-03-23,Brisbane,6.0
86375,2015-03-24,Brisbane,6.0
86376,2015-03-25,Brisbane,6.0
86377,2015-03-26,Brisbane,6.0
86378,2015-03-27,Brisbane,6.0
86379,2015-03-28,Brisbane,7.0
86380,2015-03-29,Brisbane,11.0
86381,2015-03-30,Brisbane,4.0
86382,2015-03-31,Brisbane,4.0
86383,2015-04-01,Brisbane,6.0
86384,2015-04-02,Brisbane,6.0
86385,2015-04-03,Brisbane,2.0
86386,2015-04-04,Brisbane,2.0
86387,2015-04-05,Brisbane,6.0
86388,2015-04-06,Brisbane,7.0
86389,2015-04-07,Brisbane,4.0
86390,2015-04-08,Brisbane,7.0
86391,2015-04-09,Brisbane,7.0
86392,2015-04-10,Brisbane,6.0
86393,2015-04-11,Brisbane,7.0
86394,2015-04-12,Brisbane,6.0
86395,2015-04-13,Brisbane,4.0
86396,2015-04-14,Brisbane,6.0
86397,2015-04-15,Brisbane,6.0
86398,2015-04-16,Brisbane,6.0
86399,2015-04-17,Brisbane,4.0
86400,2015-04-18,Brisbane,4.0
86401,2015-04-19,Brisbane,4.0
86402,2015-04-20,Brisbane,4.0
86403,2015-04-21,Brisbane,13.0
86404,2015-04-22,Brisbane,13.0
86405,2015-04-23,Brisbane,9.0
86406,2015-04-24,Brisbane,6.0
86407,2015-04-25,Brisbane,4.0
86408,2015-04-26,Brisbane,15.0
86409,2015-04-27,Brisbane,6.0
86410,2015-04-28,Brisbane,7.0
86411,2015-04-29,Brisbane,7.0
86412,2015-04-30,Brisbane,4.0
86413,2015-05-01,Brisbane,9.0
86414,2015-05-02,Brisbane,6.0
86415,2015-05-03,Brisbane,4.0
86416,2015-05-04,Brisbane,6.0
86417,2015-05-05,Brisbane,6.0
86418,2015-05-06,Brisbane,4.0
86419,2015-05-07,Brisbane,7.0
86420,2015-05-08,Brisbane,7.0
86421,2015-05-09,Brisbane,6.0
86422,2015-05-10,Brisbane,6.0
86423,2015-05-11,Brisbane,9.0
86424,2015-05-12,Brisbane,6.0
86425,2015-05-13,Brisbane,6.0
86426,2015-05-14,Brisbane,11.0
86427,2015-05-15,Brisbane,6.0
86428,2015-05-16,Brisbane,7.0
86429,2015-05-17,Brisbane,7.0
86430,2015-05-18,Brisbane,7.0
86431,2015-05-19,Brisbane,6.0
86432,2015-05-20,Brisbane,6.0
86433,2015-05-21,Brisbane,2.0
86434,2015-05-22,Brisbane,13.0
86435,2015-05-23,Brisbane,9.0
86436,2015-05-24,Brisbane,7.0
86437,2015-05-25,Brisbane,4.0
86438,2015-05-26,Brisbane,4.0
86439,2015-05-27,Brisbane,7.0
86440,2015-05-28,Brisbane,4.0
86441,2015-05-29,Brisbane,6.0
86442,2015-05-30,Brisbane,2.0
86443,2015-05-31,Brisbane,0.0
86444,2015-06-01,Brisbane,11.0
86445,2015-06-02,Brisbane,6.0
86446,2015-06-03,Brisbane,6.0
86447,2015-06-04,Brisbane,4.0
86448,2015-06-05,Brisbane,6.0
86449,2015-06-06,Brisbane,9.0
86450,2015-06-07,Brisbane,6.0
86451,2015-06-08,Brisbane,6.0
86452,2015-06-09,Brisbane,7.0
86453,2015-06-10,Brisbane,7.0
86454,2015-06-11,Brisbane,11.0
86455,2015-06-12,Brisbane,7.0
86456,2015-06-13,Brisbane,4.0
86457,2015-06-14,Brisbane,4.0
86458,2015-06-15,Brisbane,6.0
86459,2015-06-16,Brisbane,4.0
86460,2015-06-17,Brisbane,4.0
86461,2015-06-18,Brisbane,2.0
86462,2015-06-19,Brisbane,9.0
86463,2015-06-20,Brisbane,7.0
86464,2015-06-21,Brisbane,7.0
86465,2015-06-22,Brisbane,4.0
86466,2015-06-23,Brisbane,6.0
86467,2015-06-24,Brisbane,4.0
86468,2015-06-25,Brisbane,7.0
86469,2015-06-26,Brisbane,6.0
86470,2015-06-27,Brisbane,7.0
86471,2015-06-28,Brisbane,4.0
86472,2015-06-29,Brisbane,2.0
86473,2015-06-30,Brisbane,6.0
86474,2015-07-01,Brisbane,4.0
86475,2015-07-02,Brisbane,6.0
86476,2015-07-03,Brisbane,9.0
86477,2015-07-04,Brisbane,6.0
86478,2015-07-05,Brisbane,6.0
86479,2015-07-06,Brisbane,4.0
86480,2015-07-07,Brisbane,4.0
86481,2015-07-08,Brisbane,6.0
86482,2015-07-09,Brisbane,6.0
86483,2015-07-10,Brisbane,6.0
86484,2015-07-11,Brisbane,4.0
86485,2015-07-12,Brisbane,19.0
86486,2015-07-13,Brisbane,13.0
86487,2015-07-14,Brisbane,9.0
86488,2015-07-15,Brisbane,4.0
86489,2015-07-16,Brisbane,4.0
86490,2015-07-17,Brisbane,19.0
86491,2015-07-18,Brisbane,9.0
86492,2015-07-19,Brisbane,9.0
86493,2015-07-20,Brisbane,6.0
86494,2015-07-21,Brisbane,6.0
86495,2015-07-22,Brisbane,2.0
86496,2015-07-23,Brisbane,4.0
86497,2015-07-24,Brisbane,4.0
86498,2015-07-25,Brisbane,6.0
86499,2015-07-26,Brisbane,2.0
86500,2015-07-27,Brisbane,11.0
86501,2015-07-28,Brisbane,7.0
86502,2015-07-29,Brisbane,7.0
86503,2015-07-30,Brisbane,7.0
86504,2015-07-31,Brisbane,4.0
86505,2015-08-01,Brisbane,4.0
86506,2015-08-02,Brisbane,4.0
86507,2015-08-03,Brisbane,6.0
86508,2015-08-04,Brisbane,6.0
86509,2015-08-05,Brisbane,9.0
86510,2015-08-06,Brisbane,9.0
86511,2015-08-07,Brisbane,9.0
86512,2015-08-08,Brisbane,6.0
86513,2015-08-09,Brisbane,6.0
86514,2015-08-10,Brisbane,4.0
86515,2015-08-11,Brisbane,4.0
86516,2015-08-12,Brisbane,2.0
86517,2015-08-13,Brisbane,15.0
86518,2015-08-14,Brisbane,7.0
86519,2015-08-15,Brisbane,6.0
86520,2015-08-16,Brisbane,9.0
86521,2015-08-17,Brisbane,6.0
86522,2015-08-18,Brisbane,7.0
86523,2015-08-19,Brisbane,6.0
86524,2015-08-20,Brisbane,6.0
86525,2015-08-21,Brisbane,2.0
86526,2015-08-22,Brisbane,4.0
86527,2015-08-23,Brisbane,0.0
86528,2015-08-24,Brisbane,6.0
86529,2015-08-25,Brisbane,6.0
86530,2015-08-26,Brisbane,9.0
86531,2015-08-27,Brisbane,2.0
86532,2015-08-28,Brisbane,4.0
86533,2015-08-29,Brisbane,6.0
86534,2015-08-30,Brisbane,7.0
86535,2015-08-31,Brisbane,7.0
86536,2015-09-01,Brisbane,7.0
86537,2015-09-02,Brisbane,4.0
86538,2015-09-03,Brisbane,6.0
86539,2015-09-04,Brisbane,9.0
86540,2015-09-05,Brisbane,6.0
86541,2015-09-06,Brisbane,6.0
86542,2015-09-07,Brisbane,2.0
86543,2015-09-08,Brisbane,6.0
86544,2015-09-09,Brisbane,7.0
86545,2015-09-10,Brisbane,6.0
86546,2015-09-11,Brisbane,6.0
86547,2015-09-12,Brisbane,4.0
86548,2015-09-13,Brisbane,4.0
86549,2015-09-14,Brisbane,4.0
86550,2015-09-15,Brisbane,4.0
86551,2015-09-16,Brisbane,2.0
86552,2015-09-17,Brisbane,0.0
86553,2015-09-18,Brisbane,13.0
86554,2015-09-19,Brisbane,7.0
86555,2015-09-20,Brisbane,7.0
86556,2015-09-21,Brisbane,7.0
86557,2015-09-22,Brisbane,2.0
86558,2015-09-23,Brisbane,9.0
86559,2015-09-24,Brisbane,7.0
86560,2015-09-25,Brisbane,9.0
86561,2015-09-26,Brisbane,9.0
86562,2015-09-27,Brisbane,6.0
86563,2015-09-28,Brisbane,6.0
86564,2015-09-29,Brisbane,2.0
86565,2015-09-30,Brisbane,4.0
86566,2015-10-01,Brisbane,2.0
86567,2015-10-02,Brisbane,4.0
86568,2015-10-03,Brisbane,9.0
86569,2015-10-04,Brisbane,4.0
86570,2015-10-05,Brisbane,6.0
86571,2015-10-06,Brisbane,4.0
86572,2015-10-07,Brisbane,4.0
86573,2015-10-08,Brisbane,11.0
86574,2015-10-09,Brisbane,15.0
86575,2015-10-10,Brisbane,13.0
86576,2015-10-11,Brisbane,6.0
86577,2015-10-12,Brisbane,9.0
86578,2015-10-13,Brisbane,6.0
86579,2015-10-14,Brisbane,0.0
86580,2015-10-15,Brisbane,7.0
86581,2015-10-16,Brisbane,9.0
86582,2015-10-17,Brisbane,6.0
86583,2015-10-18,Brisbane,7.0
86584,2015-10-19,Brisbane,7.0
86585,2015-10-20,Brisbane,4.0
86586,2015-10-21,Brisbane,6.0
86587,2015-10-22,Brisbane,9.0
86588,2015-10-23,Brisbane,4.0
86589,2015-10-24,Brisbane,9.0
86590,2015-10-25,Brisbane,4.0
86591,2015-10-26,Brisbane,7.0
86592,2015-10-27,Brisbane,4.0
86593,2015-10-28,Brisbane,7.0
86594,2015-10-29,Brisbane,6.0
86595,2015-10-30,Brisbane,6.0
86596,2015-10-31,Brisbane,7.0
86597,2015-11-01,Brisbane,7.0
86598,2015-11-02,Brisbane,6.0
86599,2015-11-03,Brisbane,6.0
86600,2015-11-04,Brisbane,2.0
86601,2015-11-05,Brisbane,6.0
86602,2015-11-06,Brisbane,2.0
86603,2015-11-07,Brisbane,6.0
86604,2015-11-08,Brisbane,11.0
86605,2015-11-09,Brisbane,6.0
86606,2015-11-10,Brisbane,2.0
86607,2015-11-11,Brisbane,7.0
86608,2015-11-12,Brisbane,11.0
86609,2015-11-13,Brisbane,4.0
86610,2015-11-14,Brisbane,4.0
86611,2015-11-15,Brisbane,9.0
86612,2015-11-16,Brisbane,9.0
86613,2015-11-17,Brisbane,7.0
86614,2015-11-18,Brisbane,4.0
86615,2015-11-19,Brisbane,2.0
86616,2015-11-20,Brisbane,7.0
86617,2015-11-21,Brisbane,6.0
86618,2015-11-22,Brisbane,13.0
86619,2015-11-23,Brisbane,7.0
86620,2015-11-24,Brisbane,6.0
86621,2015-11-25,Brisbane,6.0
86622,2015-11-26,Brisbane,6.0
86623,2015-11-27,Brisbane,15.0
86624,2015-11-28,Brisbane,4.0
86625,2015-11-29,Brisbane,7.0
86626,2015-11-30,Brisbane,7.0
86627,2015-12-01,Brisbane,6.0
86628,2015-12-02,Brisbane,6.0
86629,2015-12-03,Brisbane,7.0
86630,2015-12-04,Brisbane,9.0
86631,2015-12-05,Brisbane,7.0
86632,2015-12-06,Brisbane,6.0
86633,2015-12-07,Brisbane,6.0
86634,2015-12-08,Brisbane,7.0
86635,2015-12-09,Brisbane,6.0
86636,2015-12-10,Brisbane,4.0
86637,2015-12-11,Brisbane,4.0
86638,2015-12-12,Brisbane,6.0
86639,2015-12-13,Brisbane,6.0
86640,2015-12-14,Brisbane,6.0
86641,2015-12-15,Brisbane,4.0
86642,2015-12-16,Brisbane,6.0
86643,2015-12-17,Brisbane,11.0
86644,2015-12-18,Brisbane,7.0
86645,2015-12-19,Brisbane,6.0
86646,2015-12-20,Brisbane,6.0
86647,2015-12-21,Brisbane,6.0
86648,2015-12-22,Brisbane,7.0
86649,2015-12-23,Brisbane,7.0
86650,2015-12-24,Brisbane,6.0
86651,2015-12-25,Brisbane,7.0
86652,2015-12-26,Brisbane,2.0
86653,2015-12-27,Brisbane,4.0
86654,2015-12-28,Brisbane,13.0
86655,2015-12-29,Brisbane,11.0
86656,2015-12-30,Brisbane,7.0
86657,2015-12-31,Brisbane,7.0
86658,2016-01-01,Brisbane,7.0
86659,2016-01-02,Brisbane,6.0
86660,2016-01-03,Brisbane,2.0
86661,2016-01-04,Brisbane,6.0
86662,2016-01-05,Brisbane,9.0
86663,2016-01-06,Brisbane,9.0
86664,2016-01-07,Brisbane,7.0
86665,2016-01-08,Brisbane,6.0
86666,2016-01-09,Brisbane,6.0
86667,2016-01-10,Brisbane,4.0
86668,2016-01-11,Brisbane,6.0
86669,2016-01-12,Brisbane,6.0
86670,2016-01-13,Brisbane,6.0
86671,2016-01-14,Brisbane,6.0
86672,2016-01-15,Brisbane,4.0
86673,2016-01-16,Brisbane,4.0
86674,2016-01-17,Brisbane,13.0
86675,2016-01-18,Brisbane,9.0
86676,2016-01-19,Brisbane,4.0
86677,2016-01-20,Brisbane,6.0
86678,2016-01-21,Brisbane,7.0
86679,2016-01-22,Brisbane,6.0
86680,2016-01-23,Brisbane,6.0
86681,2016-01-24,Brisbane,7.0
86682,2016-01-25,Brisbane,6.0
86683,2016-01-26,Brisbane,4.0
86684,2016-01-27,Brisbane,4.0
86685,2016-01-28,Brisbane,6.0
86686,2016-01-29,Brisbane,4.0
86687,2016-01-30,Brisbane,7.0
86688,2016-01-31,Brisbane,7.0
86689,2016-02-01,Brisbane,7.0
86690,2016-02-02,Brisbane,6.0
86691,2016-02-03,Brisbane,6.0
86692,2016-02-04,Brisbane,6.0
86693,2016-02-05,Brisbane,4.0
86694,2016-02-06,Brisbane,11.0
86695,2016-02-07,Brisbane,9.0
86696,2016-02-08,Brisbane,9.0
86697,2016-02-09,Brisbane,11.0
86698,2016-02-10,Brisbane,11.0
86699,2016-02-11,Brisbane,11.0
86700,2016-02-12,Brisbane,13.0
86701,2016-02-13,Brisbane,7.0
86702,2016-02-14,Brisbane,9.0
86703,2016-02-15,Brisbane,7.0
86704,2016-02-16,Brisbane,4.0
86705,2016-02-17,Brisbane,7.0
86706,2016-02-18,Brisbane,7.0
86707,2016-02-19,Brisbane,9.0
86708,2016-02-20,Brisbane,2.0
86709,2016-02-21,Brisbane,11.0
86710,2016-02-22,Brisbane,11.0
86711,2016-02-23,Brisbane,15.0
86712,2016-02-24,Brisbane,7.0
86713,2016-02-25,Brisbane,2.0
86714,2016-02-26,Brisbane,7.0
86715,2016-02-27,Brisbane,11.0
86716,2016-02-28,Brisbane,7.0
86717,2016-02-29,Brisbane,4.0
86718,2016-03-01,Brisbane,7.0
86719,2016-03-02,Brisbane,2.0
86720,2016-03-03,Brisbane,9.0
86721,2016-03-04,Brisbane,4.0
86722,2016-03-05,Brisbane,9.0
86723,2016-03-06,Brisbane,6.0
86724,2016-03-07,Brisbane,4.0
86725,2016-03-08,Brisbane,4.0
86726,2016-03-09,Brisbane,9.0
86727,2016-03-10,Brisbane,6.0
86728,2016-03-11,Brisbane,0.0
86729,2016-03-12,Brisbane,11.0
86730,2016-03-13,Brisbane,6.0
86731,2016-03-14,Brisbane,9.0
86732,2016-03-15,Brisbane,9.0
86733,2016-03-16,Brisbane,6.0
86734,2016-03-17,Brisbane,11.0
86735,2016-03-18,Brisbane,6.0
86736,2016-03-19,Brisbane,4.0
86737,2016-03-20,Brisbane,6.0
86738,2016-03-21,Brisbane,7.0
86739,2016-03-22,Brisbane,7.0
86740,2016-03-23,Brisbane,4.0
86741,2016-03-24,Brisbane,6.0
86742,2016-03-25,Brisbane,2.0
86743,2016-03-26,Brisbane,4.0
86744,2016-03-27,Brisbane,6.0
86745,2016-03-28,Brisbane,7.0
86746,2016-03-29,Brisbane,6.0
86747,2016-03-30,Brisbane,6.0
86748,2016-03-31,Brisbane,4.0
86749,2016-04-01,Brisbane,4.0
86750,2016-04-02,Brisbane,6.0
86751,2016-04-03,Brisbane,6.0
86752,2016-04-04,Brisbane,11.0
86753,2016-04-05,Brisbane,6.0
86754,2016-04-06,Brisbane,6.0
86755,2016-04-07,Brisbane,4.0
86756,2016-04-08,Brisbane,2.0
86757,2016-04-09,Brisbane,2.0
86758,2016-04-10,Brisbane,6.0
86759,2016-04-11,Brisbane,2.0
86760,2016-04-12,Brisbane,13.0
86761,2016-04-13,Brisbane,7.0
86762,2016-04-14,Brisbane,11.0
86763,2016-04-15,Brisbane,7.0
86764,2016-04-16,Brisbane,6.0
86765,2016-04-17,Brisbane,6.0
86766,2016-04-18,Brisbane,6.0
86767,2016-04-19,Brisbane,6.0
86768,2016-04-20,Brisbane,7.0
