,Date,MinTemp,MaxTemp,Rainfall,Year,Month,Day
1094,2010-10-30,13.739130434782611,22.55434782608696,3.4347826086956514,2010,10,30
1095,2010-10-31,13.32391304347826,22.250000000000004,11.273913043478261,2010,10,31
1096,2010-11-01,11.258695652173914,20.752173913043475,1.356521739130435,2010,11,1
1097,2010-11-02,11.15,21.978260869565226,9.543478260869565,2010,11,2
1098,2010-11-03,10.641304347826088,22.515217391304343,0.6304347826086956,2010,11,3
1099,2010-11-04,11.252173913043478,20.24130434782609,2.569565217391305,2010,11,4
1100,2010-11-05,11.150000000000002,20.886956521739133,6.01304347826087,2010,11,5
1101,2010-11-06,10.876086956521739,22.52173913043478,3.6173913043478256,2010,11,6
1102,2010-11-07,12.26086956521739,24.186956521739127,1.6304347826086956,2010,11,7
1103,2010-11-08,13.552173913043477,25.726666666666663,0.8739130434782608,2010,11,8
1104,2010-11-09,14.122222222222222,26.193333333333335,3.58695652173913,2010,11,9
1105,2010-11-10,15.922222222222217,26.021739130434792,0.9,2010,11,10
1106,2010-11-11,14.869565217391301,26.85434782608696,4.039130434782609,2010,11,11
1107,2010-11-12,15.828260869565218,27.56739130434783,0.7043478260869565,2010,11,12
1108,2010-11-13,15.730434782608693,24.04347826086956,3.2044444444444435,2010,11,13
1109,2010-11-14,15.797777777777782,24.541304347826085,7.299999999999999,2010,11,14
1110,2010-11-15,15.023913043478261,22.952173913043477,3.6043478260869564,2010,11,15
1111,2010-11-16,13.121739130434786,22.70434782608696,6.843478260869564,2010,11,16
1112,2010-11-17,11.895652173913042,24.11521739130435,2.3695652173913047,2010,11,17
1113,2010-11-18,13.650000000000002,24.13695652173913,2.017391304347826,2010,11,18
1114,2010-11-19,13.154347826086957,23.847826086956523,2.330434782608696,2010,11,19
1115,2010-11-20,12.442222222222222,26.106521739130436,0.591111111111111,2010,11,20
1116,2010-11-21,14.34565217391304,26.584782608695654,0.808888888888889,2010,11,21
1117,2010-11-22,15.267391304347823,27.84347826086957,1.7173913043478264,2010,11,22
1118,2010-11-23,16.32826086956522,27.991304347826084,0.3565217391304348,2010,11,23
1119,2010-11-24,16.454347826086956,27.52608695652174,0.9739130434782608,2010,11,24
1120,2010-11-25,15.960869565217395,26.22826086956521,4.17391304347826,2010,11,25
1121,2010-11-26,15.87608695652174,26.378260869565214,1.960869565217391,2010,11,26
1122,2010-11-27,15.855555555555556,25.50888888888889,4.386956521739131,2010,11,27
1123,2010-11-28,15.302222222222223,22.71777777777778,7.539130434782609,2010,11,28
1124,2010-11-29,14.28666666666667,23.22608695652174,4.769565217391303,2010,11,29
1125,2010-11-30,14.517391304347825,24.70434782608696,6.478260869565218,2010,11,30
1126,2010-12-01,16.02391304347826,23.865217391304352,9.317391304347822,2010,12,1
1127,2010-12-02,16.104347826086954,25.61304347826087,11.408695652173913,2010,12,2
1128,2010-12-03,16.039999999999996,26.413333333333327,9.282608695652172,2010,12,3
1129,2010-12-04,16.633333333333336,26.948888888888884,2.4590909090909094,2010,12,4
1130,2010-12-05,17.215555555555557,26.977777777777778,4.622222222222222,2010,12,5
1131,2010-12-06,17.46222222222222,26.808888888888887,2.6913043478260867,2010,12,6
1132,2010-12-07,18.05555555555555,27.128260869565214,5.16,2010,12,7
1133,2010-12-08,18.210869565217386,26.23478260869565,7.447826086956521,2010,12,8
1134,2010-12-09,17.37391304347826,26.654347826086955,11.76086956521739,2010,12,9
1135,2010-12-10,15.756521739130436,24.10666666666667,2.0622222222222226,2010,12,10
1136,2010-12-11,14.104347826086961,24.98695652173913,1.3377777777777773,2010,12,11
1137,2010-12-12,14.728260869565213,25.867391304347827,5.708695652173913,2010,12,12
1138,2010-12-13,14.165217391304344,25.708695652173915,2.008695652173913,2010,12,13
1139,2010-12-14,15.536956521739137,27.00217391304347,0.7217391304347827,2010,12,14
1140,2010-12-15,16.55217391304348,27.26304347826087,1.408695652173913,2010,12,15
1141,2010-12-16,15.302173913043475,25.66444444444444,0.9652173913043479,2010,12,16
1142,2010-12-17,14.782222222222224,24.842222222222215,3.2272727272727266,2010,12,17
1143,2010-12-18,15.062222222222223,23.21333333333333,2.3454545454545452,2010,12,18
1144,2010-12-19,13.808888888888893,22.622222222222224,3.747727272727272,2010,12,19
1145,2010-12-20,12.126086956521737,22.304444444444446,8.659090909090908,2010,12,20
1146,2010-12-21,12.67555555555556,24.210869565217394,1.4977777777777777,2010,12,21
1147,2010-12-22,12.793478260869563,25.88913043478261,0.7111111111111111,2010,12,22
1148,2010-12-23,15.19782608695652,27.04347826086957,3.113636363636363,2010,12,23
1149,2010-12-24,15.567391304347826,26.823913043478267,2.6130434782608694,2010,12,24
1150,2010-12-25,16.431111111111115,28.657777777777774,6.582222222222222,2010,12,25
1151,2010-12-26,17.245652173913044,26.86521739130435,4.622222222222222,2010,12,26
1152,2010-12-27,15.08,24.015555555555558,8.742222222222223,2010,12,27
1153,2010-12-28,13.102222222222222,25.213333333333335,4.386666666666667,2010,12,28
1154,2010-12-29,14.597826086956522,28.789130434782606,0.72,2010,12,29
1155,2010-12-30,15.502173913043478,29.915217391304346,0.42608695652173917,2010,12,30
1156,2010-12-31,17.62391304347826,33.36521739130434,0.05652173913043478,2010,12,31
1157,2011-01-01,18.415217391304346,30.13478260869565,0.9767441860465116,2011,1,1
1158,2011-01-02,17.271739130434785,28.308888888888895,3.5688888888888886,2011,1,2
1159,2011-01-03,16.74888888888889,26.122222222222224,1.4800000000000002,2011,1,3
1160,2011-01-04,15.886666666666668,27.184444444444452,2.0444444444444443,2011,1,4
1161,2011-01-05,16.395555555555557,27.162222222222212,0.37777777777777777,2011,1,5
1162,2011-01-06,16.408888888888892,28.066666666666666,7.540909090909091,2011,1,6
1163,2011-01-07,17.81333333333333,29.642222222222223,4.422727272727273,2011,1,7
1164,2011-01-08,18.94545454545454,29.486956521739128,2.24,2011,1,8
1165,2011-01-09,18.69782608695652,27.934782608695652,3.4739130434782606,2011,1,9
1166,2011-01-10,19.465217391304346,27.38913043478261,8.656521739130435,2011,1,10
1167,2011-01-11,19.502173913043478,26.976086956521737,6.682608695652173,2011,1,11
1168,2011-01-12,19.791304347826085,28.421739130434784,12.143478260869566,2011,1,12
1169,2011-01-13,20.489130434782613,27.995652173913044,4.765217391304348,2011,1,13
1170,2011-01-14,19.269565217391303,27.245652173913044,13.606521739130438,2011,1,14
1171,2011-01-15,17.837777777777777,29.055555555555557,4.417777777777778,2011,1,15
1172,2011-01-16,17.86,29.31086956521739,1.8434782608695648,2011,1,16
1173,2011-01-17,17.130434782608695,28.121739130434786,0.37391304347826076,2011,1,17
1174,2011-01-18,16.68913043478261,26.723913043478255,0.8913043478260869,2011,1,18
1175,2011-01-19,16.904347826086955,27.54565217391303,1.108695652173913,2011,1,19
1176,2011-01-20,16.686956521739134,29.12826086956522,2.586956521739131,2011,1,20
1177,2011-01-21,17.360869565217392,30.047826086956523,1.1217391304347826,2011,1,21
1178,2011-01-22,16.932608695652174,29.80217391304347,3.630434782608696,2011,1,22
1179,2011-01-23,17.908695652173915,29.28260869565217,3.444444444444445,2011,1,23
1180,2011-01-24,17.656521739130437,28.008695652173905,2.6622222222222223,2011,1,24
1181,2011-01-25,16.721739130434788,29.321739130434775,0.928888888888889,2011,1,25
1182,2011-01-26,17.84444444444445,30.30217391304348,1.663636363636364,2011,1,26
1183,2011-01-27,18.276086956521738,30.847826086956523,0.03913043478260869,2011,1,27
1184,2011-01-28,18.30652173913043,29.256521739130438,0.3822222222222223,2011,1,28
1185,2011-01-29,16.847826086956523,30.497826086956525,0.9227272727272727,2011,1,29
1186,2011-01-30,18.06304347826087,33.780434782608694,1.9954545454545454,2011,1,30
1187,2011-01-31,19.80217391304348,32.75,0.9022222222222223,2011,1,31
1188,2011-02-01,20.508695652173916,33.79130434782609,0.4755555555555555,2011,2,1
1189,2011-02-02,19.719565217391303,31.621739130434786,1.2043478260869562,2011,2,2
1190,2011-02-03,20.739130434782606,32.28695652173913,8.313636363636363,2011,2,3
1191,2011-02-04,21.09130434782608,31.284782608695647,11.231818181818182,2011,2,4
1192,2011-02-05,20.113043478260867,28.406521739130426,16.306818181818183,2011,2,5
1193,2011-02-06,17.358695652173914,25.963043478260865,4.7285714285714295,2011,2,6
1194,2011-02-07,14.062222222222221,25.060869565217395,6.0086956521739125,2011,2,7
1195,2011-02-08,16.117391304347827,25.784782608695654,2.5955555555555554,2011,2,8
1196,2011-02-09,16.145652173913046,27.426086956521743,1.951111111111111,2011,2,9
1197,2011-02-10,17.719565217391306,29.445652173913032,1.2478260869565216,2011,2,10
1198,2011-02-11,19.504347826086956,28.31739130434782,5.0888888888888895,2011,2,11
1199,2011-02-12,18.104347826086958,25.345652173913045,5.804545454545454,2011,2,12
1200,2011-02-13,16.16086956521739,25.847826086956523,2.3911111111111114,2011,2,13
1201,2011-02-14,16.61521739130435,26.44347826086957,3.034782608695653,2011,2,14
1202,2011-02-15,17.19347826086956,28.20434782608695,4.517391304347826,2011,2,15
1203,2011-02-16,18.68478260869565,28.17173913043478,10.752173913043478,2011,2,16
1204,2011-02-17,19.14782608695652,28.491304347826077,7.623913043478261,2011,2,17
1205,2011-02-18,19.284782608695643,27.711363636363636,3.631111111111112,2011,2,18
1206,2011-02-19,19.863636363636363,28.804347826086957,9.118181818181819,2011,2,19
1207,2011-02-20,18.867391304347834,27.53478260869565,2.795454545454546,2011,2,20
1208,2011-02-21,16.143478260869557,25.428260869565214,1.1260869565217393,2011,2,21
1209,2011-02-22,15.184782608695652,25.623913043478257,2.8478260869565224,2011,2,22
1210,2011-02-23,15.356521739130434,27.208888888888897,0.40869565217391296,2011,2,23
1211,2011-02-24,15.617777777777771,28.289130434782614,2.511111111111111,2011,2,24
1212,2011-02-25,16.863043478260867,28.867391304347823,4.302222222222222,2011,2,25
1213,2011-02-26,17.343478260869563,30.286956521739118,3.0711111111111107,2011,2,26
1214,2011-02-27,19.189130434782612,28.221739130434788,4.713636363636363,2011,2,27
1215,2011-02-28,19.113043478260867,27.69565217391304,2.5217391304347827,2011,2,28
1216,2011-03-01,18.002173913043475,26.96739130434782,2.5217391304347827,2011,3,1
1217,2011-03-02,14.813043478260871,24.23695652173913,3.008695652173914,2011,3,2
1218,2011-03-03,15.067391304347826,26.36956521739129,1.7956521739130438,2011,3,3
1219,2011-03-04,15.254347826086962,25.59130434782609,1.808695652173913,2011,3,4
1220,2011-03-05,15.108695652173912,24.156521739130426,1.6173913043478259,2011,3,5
1221,2011-03-06,14.299999999999999,26.123913043478268,2.826666666666667,2011,3,6
1222,2011-03-07,15.332608695652175,27.545652173913048,4.143478260869564,2011,3,7
1223,2011-03-08,16.121739130434783,27.13260869565218,5.27111111111111,2011,3,8
1224,2011-03-09,16.71304347826087,26.00217391304348,3.334782608695652,2011,3,9
1225,2011-03-10,17.106521739130436,24.88260869565218,4.54782608695652,2011,3,10
1226,2011-03-11,17.154347826086955,26.436956521739127,3.1826086956521733,2011,3,11
1227,2011-03-12,17.091304347826085,28.202173913043477,3.8434782608695643,2011,3,12
1228,2011-03-13,17.647826086956524,28.711111111111112,1.5043478260869565,2011,3,13
1229,2011-03-14,16.37333333333333,26.637777777777785,5.102222222222222,2011,3,14
1230,2011-03-15,16.133333333333333,27.35333333333333,2.2545454545454544,2011,3,15
1231,2011-03-16,16.362222222222222,26.35111111111111,2.4355555555555557,2011,3,16
1232,2011-03-17,16.451111111111114,25.055555555555546,1.537777777777778,2011,3,17
1233,2011-03-18,16.21555555555556,24.228888888888882,1.4977777777777783,2011,3,18
1234,2011-03-19,15.968888888888895,24.44444444444445,2.095652173913044,2011,3,19
1235,2011-03-20,16.32444444444445,25.778260869565223,12.130434782608699,2011,3,20
1236,2011-03-21,17.65869565217391,25.466666666666676,12.373913043478263,2011,3,21
1237,2011-03-22,18.340000000000007,26.219565217391306,6.543478260869564,2011,3,22
1238,2011-03-23,16.397826086956524,25.415217391304356,2.8956521739130436,2011,3,23
1239,2011-03-24,15.497826086956517,24.332608695652176,4.1695652173913045,2011,3,24
1240,2011-03-25,14.74565217391304,24.460869565217386,2.9782608695652173,2011,3,25
1241,2011-03-26,14.175555555555555,23.606521739130436,0.6478260869565218,2011,3,26
1242,2011-03-27,13.669565217391305,23.963043478260868,0.5934782608695651,2011,3,27
1243,2011-03-28,13.406521739130433,25.51739130434782,1.0086956521739132,2011,3,28
1244,2011-03-29,14.541304347826086,26.754347826086963,2.52,2011,3,29
1245,2011-03-30,15.158695652173915,25.36304347826087,2.190909090909091,2011,3,30
1246,2011-03-31,13.345652173913045,22.83043478260869,1.8130434782608698,2011,3,31
1247,2011-05-01,11.971739130434779,21.57608695652174,2.304347826086956,2011,5,1
1248,2011-05-02,11.484782608695651,20.204347826086956,2.1956521739130435,2011,5,2
1249,2011-05-03,10.636956521739133,20.34347826086957,0.6130434782608694,2011,5,3
1250,2011-05-04,10.167391304347829,20.756521739130434,1.3,2011,5,4
1251,2011-05-05,9.754347826086954,19.091304347826092,1.2304347826086959,2011,5,5
1252,2011-05-06,8.769565217391309,18.854347826086958,0.9955555555555556,2011,5,6
1253,2011-05-07,7.517391304347828,19.797826086956526,0.08888888888888889,2011,5,7
1254,2011-05-08,8.406521739130437,20.25,0.5066666666666667,2011,5,8
1255,2011-05-09,8.456521739130434,18.321739130434786,1.1066666666666667,2011,5,9
1256,2011-05-10,7.571739130434781,18.07333333333333,1.5227272727272727,2011,5,10
1257,2011-05-11,6.684782608695653,16.33695652173913,2.443478260869565,2011,5,11
1258,2011-05-12,6.660869565217391,17.12826086956522,2.130434782608696,2011,5,12
1259,2011-05-13,8.139130434782611,18.65,1.6869565217391302,2011,5,13
1260,2011-05-14,7.715217391304347,17.273913043478263,1.017777777777778,2011,5,14
1261,2011-05-15,6.802173913043478,17.858695652173914,0.17777777777777776,2011,5,15
1262,2011-05-16,7.104347826086958,18.450000000000003,0.12608695652173912,2011,5,16
1263,2011-05-17,8.01086956521739,18.882608695652173,0.5456521739130435,2011,5,17
1264,2011-05-18,7.415217391304347,19.43913043478261,1.8782608695652174,2011,5,18
1265,2011-05-19,9.078260869565215,20.89130434782609,0.6755555555555556,2011,5,19
1266,2011-05-20,10.108695652173914,20.550000000000004,2.622727272727273,2011,5,20
1267,2011-05-21,9.271739130434783,21.791304347826088,2.4790697674418603,2011,5,21
1268,2011-05-22,10.847826086956522,20.576086956521745,1.455813953488372,2011,5,22
1269,2011-05-23,11.702173913043477,18.945652173913047,6.639999999999999,2011,5,23
1270,2011-05-24,9.815217391304348,17.27608695652174,4.000000000000001,2011,5,24
1271,2011-05-25,8.63478260869565,15.913043478260867,3.6454545454545437,2011,5,25
1272,2011-05-26,8.356521739130432,17.09565217391304,3.253333333333333,2011,5,26
1273,2011-05-27,7.117391304347825,17.2695652173913,0.6488888888888888,2011,5,27
1274,2011-05-28,6.48478260869565,17.641304347826082,0.5090909090909091,2011,5,28
1275,2011-05-29,7.528888888888889,18.054347826086957,0.9733333333333336,2011,5,29
1276,2011-05-30,8.72888888888889,17.74782608695652,6.378260869565215,2011,5,30
1277,2011-05-31,7.921739130434786,18.276086956521738,9.11086956521739,2011,5,31
1278,2011-06-01,7.771111111111112,19.356521739130432,5.369565217391303,2011,6,1
1279,2011-06-02,8.708888888888888,19.530434782608694,4.643478260869564,2011,6,2
1280,2011-06-03,8.432608695652176,18.980434782608697,1.068888888888889,2011,6,3
1281,2011-06-04,8.391304347826084,17.943478260869565,1.4627906976744187,2011,6,4
1282,2011-06-05,7.065217391304348,17.47333333333334,0.5476190476190476,2011,6,5
1283,2011-06-06,6.413043478260868,16.491304347826087,2.517391304347826,2011,6,6
1284,2011-06-07,6.030434782608695,15.617777777777775,1.1043478260869568,2011,6,7
1285,2011-06-08,6.346666666666666,14.90227272727273,2.3454545454545452,2011,6,8
1286,2011-06-09,6.930434782608693,15.482608695652175,1.4139534883720932,2011,6,9
1287,2011-06-10,7.39782608695652,16.097826086956523,0.4177777777777777,2011,6,10
1288,2011-06-11,7.14782608695652,15.915217391304346,0.890909090909091,2011,6,11
1289,2011-06-12,7.7760869565217385,16.226086956521737,6.226666666666665,2011,6,12
1290,2011-06-13,7.733333333333334,16.080434782608698,5.44,2011,6,13
1291,2011-06-14,7.602222222222223,15.782608695652176,7.176086956521736,2011,6,14
1292,2011-06-15,7.231111111111109,16.645652173913046,3.9130434782608687,2011,6,15
1293,2011-06-16,7.097727272727273,17.068888888888893,4.582608695652172,2011,6,16
1294,2011-06-17,6.513333333333333,16.836956521739125,2.084444444444444,2011,6,17
1295,2011-06-18,7.586956521739132,17.097826086956527,0.7395348837209305,2011,6,18
1296,2011-06-19,7.093478260869564,17.410869565217396,0.7904761904761906,2011,6,19
1297,2011-06-20,7.8022222222222215,18.049999999999994,1.6913043478260865,2011,6,20
1298,2011-06-21,8.160869565217391,16.82,5.363043478260869,2011,6,21
1299,2011-06-22,7.1755555555555555,15.891304347826088,1.4444444444444444,2011,6,22
1300,2011-06-23,7.556521739130435,17.74782608695653,1.4673913043478262,2011,6,23
1301,2011-06-24,7.2565217391304335,18.328260869565216,0.21777777777777776,2011,6,24
1302,2011-06-25,7.3152173913043494,18.158695652173915,4.118181818181818,2011,6,25
1303,2011-06-26,6.626086956521741,18.62173913043478,0.07999999999999999,2011,6,26
1304,2011-06-27,6.406521739130436,18.64565217391304,0.7391304347826089,2011,6,27
